tenant,val_euro,duration,economicUnitValue,resourceName,date,hour,raw_caller_number,formatted_caller_number,raw_called_number,formatted_called_number,is_internal,call_direction,call_type,start_time,end_time,call_status,call_id
example_tenant,2.09,239,0.7,example_resource,2025-03-08,13:39:48,3450352520,+39 3450352520,1464140214,+39 1464140214,False,outbound,voice,2025-03-08T13:39:48.754628,2025-03-08T13:43:47.754628,missed,9bd21e60ea58bc54
example_tenant,4.78,22,1.63,example_resource,2025-03-08,13:39:48,5416393310,+39 5416393310,8431716347,+39 8431716347,True,inbound,voice,2025-03-08T13:39:48.754649,2025-03-08T13:40:10.754649,voicemail,f4367a70301ae85c
example_tenant,2.18,259,1.89,example_resource,2025-03-06,13:39:48,8254919893,+39 8254919893,9222794192,+39 9222794192,False,outbound,video,2025-03-06T13:39:48.754675,2025-03-06T13:44:07.754675,missed,3b6a0f722064aabd
example_tenant,3.62,577,0.66,example_resource,2025-03-22,13:39:48,8020223394,+39 8020223394,2839406053,+39 2839406053,True,inbound,voice,2025-03-22T13:39:48.754697,2025-03-22T13:49:25.754697,voicemail,44fbe8a9e4d7ed3e
example_tenant,0.45,487,1.72,example_resource,2025-03-15,13:39:48,7852492688,+39 7852492688,2268244537,+39 2268244537,True,outbound,video,2025-03-15T13:39:48.754721,2025-03-15T13:47:55.754721,answered,34d02a38c4822571
example_tenant,3.7,133,1.92,example_resource,2025-03-23,13:39:48,2441949130,+39 2441949130,5194237388,+39 5194237388,True,inbound,video,2025-03-23T13:39:48.754745,2025-03-23T13:42:01.754745,voicemail,d3baaae2e9ddadf3
example_tenant,2.83,319,0.81,example_resource,2025-03-31,13:39:48,7151965934,+39 7151965934,1746055960,+39 1746055960,False,outbound,video,2025-03-31T13:39:48.754767,2025-03-31T13:45:07.754767,voicemail,42947d96a544397f
example_tenant,0.17,327,0.99,example_resource,2025-03-24,13:39:48,7150741410,+39 7150741410,6127625454,+39 6127625454,False,inbound,video,2025-03-24T13:39:48.754791,2025-03-24T13:45:15.754791,missed,09fce41d9402a414
example_tenant,4.19,370,0.69,example_resource,2025-04-03,13:39:48,8933865510,+39 8933865510,6845008161,+39 6845008161,True,inbound,voice,2025-04-03T13:39:48.754813,2025-04-03T13:45:58.754813,voicemail,d4caa156a21b37d0
example_tenant,2.32,425,1.83,example_resource,2025-04-02,13:39:48,3515469928,+39 3515469928,0163831644,+39 0163831644,False,outbound,voice,2025-04-02T13:39:48.754834,2025-04-02T13:46:53.754834,answered,fcebc5cff9cdf8ed
example_tenant,3.93,155,1.93,example_resource,2025-03-14,13:39:48,4551418217,+39 4551418217,1605474284,+39 1605474284,True,outbound,voice,2025-03-14T13:39:48.754856,2025-03-14T13:42:23.754856,answered,8968c294b55c5c70
example_tenant,4.94,468,1.32,example_resource,2025-03-25,13:39:48,2112665257,+39 2112665257,4270468034,+39 4270468034,False,inbound,video,2025-03-25T13:39:48.754880,2025-03-25T13:47:36.754880,voicemail,c8aaba73cf860828
example_tenant,1.28,383,1.08,example_resource,2025-03-10,13:39:48,4160961506,+39 4160961506,1216454553,+39 1216454553,False,inbound,voice,2025-03-10T13:39:48.754906,2025-03-10T13:46:11.754906,answered,526cfd507bf1524f
example_tenant,2.53,393,1.33,example_resource,2025-03-27,13:39:48,1848700373,+39 1848700373,1435169823,+39 1435169823,True,inbound,video,2025-03-27T13:39:48.754929,2025-03-27T13:46:21.754929,answered,952f7a75b66aa985
example_tenant,4.21,513,0.83,example_resource,2025-03-09,13:39:48,8714642033,+39 8714642033,5519996558,+39 5519996558,True,outbound,voice,2025-03-09T13:39:48.754950,2025-03-09T13:48:21.754950,missed,3fb4112eaf0f1075
example_tenant,3.24,353,0.96,example_resource,2025-03-19,13:39:48,6835492067,+39 6835492067,8368836095,+39 8368836095,True,outbound,voice,2025-03-19T13:39:48.754972,2025-03-19T13:45:41.754972,voicemail,ff9b18616ae6a90b
example_tenant,2.54,48,1.15,example_resource,2025-03-07,13:39:48,4943331253,+39 4943331253,5168642844,+39 5168642844,True,inbound,voice,2025-03-07T13:39:48.754993,2025-03-07T13:40:36.754993,answered,e6ce2a4c504f2b63
example_tenant,2.74,295,0.55,example_resource,2025-03-07,13:39:48,2695755703,+39 2695755703,1536228080,+39 1536228080,False,inbound,video,2025-03-07T13:39:48.755014,2025-03-07T13:44:43.755014,missed,b3598dad922202fb
example_tenant,4.28,596,1.22,example_resource,2025-03-19,13:39:48,7863652893,+39 7863652893,5318244094,+39 5318244094,True,outbound,video,2025-03-19T13:39:48.755036,2025-03-19T13:49:44.755036,voicemail,cc4719fb76524a4b
example_tenant,4.19,98,1.99,example_resource,2025-03-29,13:39:48,6887103613,+39 6887103613,8448419005,+39 8448419005,True,outbound,video,2025-03-29T13:39:48.755056,2025-03-29T13:41:26.755056,voicemail,e27ab3e181ee0ae8
example_tenant,4.18,408,0.52,example_resource,2025-03-05,13:39:48,6319967536,+39 6319967536,0659265737,+39 0659265737,True,outbound,video,2025-03-05T13:39:48.755082,2025-03-05T13:46:36.755082,missed,565daef3db54cc9f
example_tenant,4.52,388,0.55,example_resource,2025-03-13,13:39:48,1638524457,+39 1638524457,0342285510,+39 0342285510,True,inbound,voice,2025-03-13T13:39:48.755103,2025-03-13T13:46:16.755103,missed,856514a137bc8dbe
example_tenant,2.44,11,0.55,example_resource,2025-03-17,13:39:48,0045385193,+39 0045385193,7907743498,+39 7907743498,False,inbound,video,2025-03-17T13:39:48.755131,2025-03-17T13:39:59.755131,answered,fb5c0ccda5aa343e
example_tenant,4.19,39,0.82,example_resource,2025-03-11,13:39:48,5399432943,+39 5399432943,2585733508,+39 2585733508,False,outbound,voice,2025-03-11T13:39:48.755152,2025-03-11T13:40:27.755152,answered,61684a07685c2934
example_tenant,2.22,349,1.62,example_resource,2025-03-08,13:39:48,2541658825,+39 2541658825,9486258212,+39 9486258212,False,outbound,voice,2025-03-08T13:39:48.755174,2025-03-08T13:45:37.755174,voicemail,97f4adbf2c64465e
example_tenant,1.64,126,1.64,example_resource,2025-03-29,13:39:48,8173568602,+39 8173568602,9983948157,+39 9983948157,False,outbound,video,2025-03-29T13:39:48.755195,2025-03-29T13:41:54.755195,missed,5b2eca6513487258
example_tenant,3.43,427,1.22,example_resource,2025-03-23,13:39:48,1523719793,+39 1523719793,1711541185,+39 1711541185,True,outbound,voice,2025-03-23T13:39:48.755216,2025-03-23T13:46:55.755216,answered,dea44bda37220761
example_tenant,0.91,568,1.98,example_resource,2025-03-22,13:39:48,1702268075,+39 1702268075,2355445310,+39 2355445310,False,outbound,video,2025-03-22T13:39:48.755238,2025-03-22T13:49:16.755238,answered,c21554d2490bf153
example_tenant,0.32,41,1.8,example_resource,2025-03-21,13:39:48,6990506345,+39 6990506345,3830511621,+39 3830511621,False,outbound,voice,2025-03-21T13:39:48.755264,2025-03-21T13:40:29.755264,answered,59e2b0befa161623
example_tenant,2.61,154,1.86,example_resource,2025-03-18,13:39:48,1951836420,+39 1951836420,2730138203,+39 2730138203,True,outbound,voice,2025-03-18T13:39:48.755287,2025-03-18T13:42:22.755287,missed,57fe7f90bc37ba27
example_tenant,1.17,367,1.72,example_resource,2025-03-15,13:39:48,5067803448,+39 5067803448,4347096652,+39 4347096652,True,outbound,voice,2025-03-15T13:39:48.755308,2025-03-15T13:45:55.755308,answered,41318b9cbb0b3f58
example_tenant,4.4,254,1.96,example_resource,2025-03-10,13:39:48,6482310796,+39 6482310796,2178552070,+39 2178552070,False,inbound,video,2025-03-10T13:39:48.755329,2025-03-10T13:44:02.755329,missed,3547b88f5cd405ad
example_tenant,1.57,32,0.93,example_resource,2025-03-09,13:39:48,0254869666,+39 0254869666,3117743263,+39 3117743263,True,outbound,video,2025-03-09T13:39:48.755353,2025-03-09T13:40:20.755353,voicemail,d16df35cf7baef30
example_tenant,3.61,270,0.69,example_resource,2025-03-09,13:39:48,4582499377,+39 4582499377,0937154927,+39 0937154927,True,outbound,voice,2025-03-09T13:39:48.755376,2025-03-09T13:44:18.755376,answered,99fac522f5494dd7
example_tenant,1.89,579,1.36,example_resource,2025-03-11,13:39:48,5744251367,+39 5744251367,1785012136,+39 1785012136,False,outbound,video,2025-03-11T13:39:48.755398,2025-03-11T13:49:27.755398,missed,2d2be54262d114f7
example_tenant,4.21,40,0.57,example_resource,2025-04-02,13:39:48,3042686867,+39 3042686867,5764256449,+39 5764256449,True,inbound,voice,2025-04-02T13:39:48.755419,2025-04-02T13:40:28.755419,missed,1afa628f6bcb2356
example_tenant,4.73,117,0.72,example_resource,2025-03-20,13:39:48,4245438187,+39 4245438187,9826233688,+39 9826233688,False,outbound,video,2025-03-20T13:39:48.755447,2025-03-20T13:41:45.755447,answered,2ab1fb8de6dcfa50
example_tenant,0.47,396,1.32,example_resource,2025-03-27,13:39:48,4180305352,+39 4180305352,4468452458,+39 4468452458,False,inbound,video,2025-03-27T13:39:48.755473,2025-03-27T13:46:24.755473,missed,b5321d13d11ffe39
example_tenant,4.13,295,0.85,example_resource,2025-03-17,13:39:48,7581666088,+39 7581666088,1491346001,+39 1491346001,False,outbound,voice,2025-03-17T13:39:48.755504,2025-03-17T13:44:43.755504,missed,016a1c2d2260b7ef
example_tenant,1.47,591,1.85,example_resource,2025-04-02,13:39:48,8461767958,+39 8461767958,7234952804,+39 7234952804,False,inbound,voice,2025-04-02T13:39:48.755526,2025-04-02T13:49:39.755526,voicemail,eeeb822f8246da05
example_tenant,3.99,83,1.65,example_resource,2025-03-06,13:39:48,8481789184,+39 8481789184,2730520210,+39 2730520210,False,inbound,voice,2025-03-06T13:39:48.755547,2025-03-06T13:41:11.755547,voicemail,b5920405e84e1e78
example_tenant,4.45,499,1.18,example_resource,2025-03-06,13:39:48,1922998873,+39 1922998873,1392935749,+39 1392935749,True,inbound,video,2025-03-06T13:39:48.755568,2025-03-06T13:48:07.755568,answered,b5a8fbda27b5fc27
example_tenant,0.25,206,1.3,example_resource,2025-03-17,13:39:48,6447407631,+39 6447407631,3186368770,+39 3186368770,False,inbound,video,2025-03-17T13:39:48.755602,2025-03-17T13:43:14.755602,voicemail,5f6e3d2c3a789691
example_tenant,2.99,220,0.65,example_resource,2025-04-01,13:39:48,3179941677,+39 3179941677,3253110848,+39 3253110848,False,inbound,voice,2025-04-01T13:39:48.755647,2025-04-01T13:43:28.755647,voicemail,f064ce711a9ea049
example_tenant,0.87,59,1.1,example_resource,2025-03-10,13:39:48,2177565577,+39 2177565577,9336224547,+39 9336224547,False,outbound,video,2025-03-10T13:39:48.755678,2025-03-10T13:40:47.755678,answered,de5444f5f8db28af
example_tenant,0.24,105,1.72,example_resource,2025-03-05,13:39:48,5041883355,+39 5041883355,1143756397,+39 1143756397,False,inbound,voice,2025-03-05T13:39:48.755699,2025-03-05T13:41:33.755699,answered,abbfc1c15925d528
example_tenant,3.78,219,1.89,example_resource,2025-03-19,13:39:48,1346709910,+39 1346709910,8908371153,+39 8908371153,False,inbound,video,2025-03-19T13:39:48.755720,2025-03-19T13:43:27.755720,voicemail,1b9f1ad6981fd77c
example_tenant,0.98,78,0.54,example_resource,2025-04-02,13:39:48,5139280714,+39 5139280714,0547090898,+39 0547090898,False,outbound,video,2025-04-02T13:39:48.755742,2025-04-02T13:41:06.755742,answered,e27fdae58e9cfb34
example_tenant,3.92,57,1.45,example_resource,2025-03-15,13:39:48,2431244892,+39 2431244892,9431252863,+39 9431252863,True,outbound,video,2025-03-15T13:39:48.755765,2025-03-15T13:40:45.755765,answered,7d91adc2587a9903
example_tenant,1.72,288,0.98,example_resource,2025-03-20,13:39:48,5336111126,+39 5336111126,8612039131,+39 8612039131,True,inbound,video,2025-03-20T13:39:48.755789,2025-03-20T13:44:36.755789,answered,cf08b892cca6aef6
example_tenant,4.66,10,1.13,example_resource,2025-04-03,13:39:48,0538538642,+39 0538538642,4096049512,+39 4096049512,True,outbound,video,2025-04-03T13:39:48.755810,2025-04-03T13:39:58.755810,missed,96e1d1b2916813fd
example_tenant,3.08,155,1.11,example_resource,2025-03-28,13:39:48,0084164125,+39 0084164125,4709161914,+39 4709161914,True,inbound,video,2025-03-28T13:39:48.755832,2025-03-28T13:42:23.755832,voicemail,ba6ae25a97dfbb41
example_tenant,4.12,399,1.99,example_resource,2025-03-24,13:39:48,8812684786,+39 8812684786,2818284663,+39 2818284663,True,inbound,voice,2025-03-24T13:39:48.755859,2025-03-24T13:46:27.755859,missed,0f233037a4804f14
example_tenant,1.95,404,2.0,example_resource,2025-03-20,13:39:48,3067347652,+39 3067347652,5339844185,+39 5339844185,False,outbound,video,2025-03-20T13:39:48.755880,2025-03-20T13:46:32.755880,answered,678382e57b7832c4
example_tenant,2.59,416,1.97,example_resource,2025-03-09,13:39:48,5379514745,+39 5379514745,2260116854,+39 2260116854,True,outbound,voice,2025-03-09T13:39:48.755902,2025-03-09T13:46:44.755902,missed,fa737aeb6e0dc5f0
example_tenant,2.82,559,0.76,example_resource,2025-04-01,13:39:48,0021037183,+39 0021037183,9461959578,+39 9461959578,False,inbound,video,2025-04-01T13:39:48.755922,2025-04-01T13:49:07.755922,voicemail,30787f03afea9d8c
example_tenant,4.12,35,1.61,example_resource,2025-03-22,13:39:48,3475880750,+39 3475880750,9579847129,+39 9579847129,True,inbound,video,2025-03-22T13:39:48.755944,2025-03-22T13:40:23.755944,voicemail,2628fa1332a9d6e5
example_tenant,0.58,599,1.73,example_resource,2025-03-21,13:39:48,2069821847,+39 2069821847,7289531527,+39 7289531527,True,outbound,voice,2025-03-21T13:39:48.755965,2025-03-21T13:49:47.755965,missed,bb51d9c65fb79d3e
example_tenant,3.11,508,0.8,example_resource,2025-03-15,13:39:48,6575168907,+39 6575168907,2633899281,+39 2633899281,True,outbound,video,2025-03-15T13:39:48.755986,2025-03-15T13:48:16.755986,missed,3e5a83c24ab0e4a7
example_tenant,1.41,414,1.35,example_resource,2025-03-14,13:39:48,7130279129,+39 7130279129,7280680176,+39 7280680176,False,outbound,video,2025-03-14T13:39:48.756007,2025-03-14T13:46:42.756007,answered,ab8f53b3e381af8e
example_tenant,3.96,398,1.05,example_resource,2025-03-17,13:39:48,5416462831,+39 5416462831,8542349546,+39 8542349546,False,outbound,voice,2025-03-17T13:39:48.756032,2025-03-17T13:46:26.756032,answered,9501e39eb23ba427
example_tenant,0.49,148,1.88,example_resource,2025-03-19,13:39:48,8828267233,+39 8828267233,7724977073,+39 7724977073,False,outbound,video,2025-03-19T13:39:48.756053,2025-03-19T13:42:16.756053,voicemail,f5712126963bb62a
example_tenant,2.79,298,1.4,example_resource,2025-04-01,13:39:48,9162413440,+39 9162413440,6996241655,+39 6996241655,False,outbound,video,2025-04-01T13:39:48.756080,2025-04-01T13:44:46.756080,answered,294893af6d2318ea
example_tenant,4.48,454,1.28,example_resource,2025-03-26,13:39:48,7269298774,+39 7269298774,0992256335,+39 0992256335,False,outbound,video,2025-03-26T13:39:48.756123,2025-03-26T13:47:22.756123,voicemail,6ec4630f4760e7cf
example_tenant,2.52,551,1.25,example_resource,2025-03-30,13:39:48,6698438273,+39 6698438273,2604740691,+39 2604740691,True,outbound,video,2025-03-30T13:39:48.756160,2025-03-30T13:48:59.756160,answered,6604d3941792f6fe
example_tenant,4.14,397,1.1,example_resource,2025-03-15,13:39:48,8264050769,+39 8264050769,5654392537,+39 5654392537,True,outbound,video,2025-03-15T13:39:48.756184,2025-03-15T13:46:25.756184,voicemail,9f02e742e8c11730
example_tenant,3.74,528,1.02,example_resource,2025-03-13,13:39:48,8970791280,+39 8970791280,7656847281,+39 7656847281,False,inbound,video,2025-03-13T13:39:48.756206,2025-03-13T13:48:36.756206,answered,67aaf18af226e4e3
example_tenant,3.26,59,0.59,example_resource,2025-03-07,13:39:48,1240887294,+39 1240887294,1117813171,+39 1117813171,True,outbound,video,2025-03-07T13:39:48.756230,2025-03-07T13:40:47.756230,answered,b6de5926c6132d7b
example_tenant,1.18,218,1.98,example_resource,2025-03-27,13:39:48,8241120463,+39 8241120463,9921056574,+39 9921056574,False,inbound,video,2025-03-27T13:39:48.756256,2025-03-27T13:43:26.756256,voicemail,9852f2657ecb8c5b
example_tenant,1.77,309,0.96,example_resource,2025-03-27,13:39:48,1393006272,+39 1393006272,0370920866,+39 0370920866,True,inbound,video,2025-03-27T13:39:48.756278,2025-03-27T13:44:57.756278,voicemail,f6f3a87dfbe69b1e
example_tenant,4.76,550,1.63,example_resource,2025-03-23,13:39:48,4646554564,+39 4646554564,1681463493,+39 1681463493,True,outbound,voice,2025-03-23T13:39:48.756299,2025-03-23T13:48:58.756299,missed,74e84be8b4347c66
example_tenant,3.92,207,1.58,example_resource,2025-03-22,13:39:48,2602509003,+39 2602509003,4731352581,+39 4731352581,True,outbound,video,2025-03-22T13:39:48.756320,2025-03-22T13:43:15.756320,voicemail,63e9869cdbb9584a
example_tenant,4.29,193,1.29,example_resource,2025-03-31,13:39:48,5319147674,+39 5319147674,4349308535,+39 4349308535,False,outbound,voice,2025-03-31T13:39:48.756345,2025-03-31T13:43:01.756345,voicemail,fa96964030925805
example_tenant,1.91,238,0.58,example_resource,2025-03-14,13:39:48,6273438016,+39 6273438016,0444045224,+39 0444045224,True,outbound,video,2025-03-14T13:39:48.756367,2025-03-14T13:43:46.756367,answered,2376cb7862206045
example_tenant,0.92,481,1.45,example_resource,2025-04-03,13:39:48,8510565539,+39 8510565539,7014837595,+39 7014837595,False,outbound,voice,2025-04-03T13:39:48.756388,2025-04-03T13:47:49.756388,missed,e53c71522ba5b860
example_tenant,1.43,544,1.04,example_resource,2025-03-11,13:39:48,8794882353,+39 8794882353,7010843131,+39 7010843131,False,outbound,voice,2025-03-11T13:39:48.756410,2025-03-11T13:48:52.756410,voicemail,e3968f7fe3dcd704
example_tenant,3.91,284,0.73,example_resource,2025-03-26,13:39:48,5210728558,+39 5210728558,6039178642,+39 6039178642,True,inbound,video,2025-03-26T13:39:48.756437,2025-03-26T13:44:32.756437,voicemail,b36be5dc9d63f212
example_tenant,2.78,373,1.9,example_resource,2025-03-14,13:39:48,4848678998,+39 4848678998,3074388759,+39 3074388759,True,inbound,video,2025-03-14T13:39:48.756459,2025-03-14T13:46:01.756459,voicemail,f8c70fbf695d49b7
example_tenant,4.8,127,1.55,example_resource,2025-03-19,13:39:48,3902540847,+39 3902540847,0877041532,+39 0877041532,False,inbound,voice,2025-03-19T13:39:48.756481,2025-03-19T13:41:55.756481,answered,cf8d8e4b07ede71f
example_tenant,4.9,56,1.39,example_resource,2025-03-05,13:39:48,9744723465,+39 9744723465,0436272898,+39 0436272898,False,inbound,voice,2025-03-05T13:39:48.756518,2025-03-05T13:40:44.756518,missed,a3a1b5fd67cf5876
example_tenant,0.68,195,0.84,example_resource,2025-03-14,13:39:48,5283792347,+39 5283792347,6172635622,+39 6172635622,False,inbound,video,2025-03-14T13:39:48.756541,2025-03-14T13:43:03.756541,answered,b7583666bba3b25c
example_tenant,3.84,56,1.96,example_resource,2025-03-21,13:39:48,3540616666,+39 3540616666,7440302330,+39 7440302330,True,inbound,voice,2025-03-21T13:39:48.756565,2025-03-21T13:40:44.756565,missed,b8cb0fdd26313eca
example_tenant,4.96,371,1.13,example_resource,2025-03-19,13:39:48,0468061151,+39 0468061151,1784037518,+39 1784037518,False,inbound,video,2025-03-19T13:39:48.756591,2025-03-19T13:45:59.756591,voicemail,a2dd4ec278f22a4c
example_tenant,1.39,119,1.3,example_resource,2025-04-01,13:39:48,3445541884,+39 3445541884,8297379214,+39 8297379214,True,inbound,video,2025-04-01T13:39:48.756615,2025-04-01T13:41:47.756615,voicemail,6212eb288fa7aee0
example_tenant,0.66,180,1.38,example_resource,2025-03-22,13:39:48,3009087791,+39 3009087791,7608781283,+39 7608781283,True,inbound,video,2025-03-22T13:39:48.756637,2025-03-22T13:42:48.756637,missed,bba45e0fdfdf7dd2
example_tenant,0.8,238,0.98,example_resource,2025-03-06,13:39:48,0829498182,+39 0829498182,1854029599,+39 1854029599,True,outbound,video,2025-03-06T13:39:48.756658,2025-03-06T13:43:46.756658,answered,57b5430b6d934471
example_tenant,4.35,564,0.91,example_resource,2025-03-07,13:39:48,6627825287,+39 6627825287,7341120226,+39 7341120226,False,outbound,voice,2025-03-07T13:39:48.756685,2025-03-07T13:49:12.756685,missed,28d6c78400a76935
